index,dataset,text_token_count,image_count,image_tokens_total,total_tokens,image_details,text_tokens_list,question
795,MathVista_MINI,87,1,359,446,"[{'original_size': (475, 601), 'target_size': (476, 588), 'patches_h': 21, 'patches_w': 17, 'total_patches': 357, 'image_tokens': 357, 'total_image_tokens': 359, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
796,MathVista_MINI,86,1,1242,1328,"[{'original_size': (2516, 1938), 'target_size': (1120, 868), 'patches_h': 31, 'patches_w': 40, 'total_patches': 1240, 'image_tokens': 1240, 'total_image_tokens': 1242, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How many people in the image were born after the end of World War II?"
797,MathVista_MINI,107,1,142,249,"[{'original_size': (386, 291), 'target_size': (392, 280), 'patches_h': 10, 'patches_w': 14, 'total_patches': 140, 'image_tokens': 140, 'total_image_tokens': 142, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 3555, 374, 279]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the missing pattern in the picture?
Choices:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5
(F) 6"
798,MathVista_MINI,128,1,171,299,"[{'original_size': (371, 372), 'target_size': (364, 364), 'patches_h': 13, 'patches_w': 13, 'total_patches': 169, 'image_tokens': 169, 'total_image_tokens': 171, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 758, 279, 7071]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: In the figure above, l || m. Which of the following must equal 180?
Choices:
(A) k + n + r
(B) k + p + s
(C) n + p + s
(D) n + p + t
(E) r + s + t"
799,MathVista_MINI,99,1,42,141,"[{'original_size': (229, 128), 'target_size': (224, 140), 'patches_h': 5, 'patches_w': 8, 'total_patches': 40, 'image_tokens': 40, 'total_image_tokens': 42, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How much money does Ruth need to buy a baking dish, a casserole dish, and an ice cream scoop? (Unit: $)"
800,MathVista_MINI,84,1,296,380,"[{'original_size': (596, 400), 'target_size': (588, 392), 'patches_h': 14, 'patches_w': 21, 'total_patches': 294, 'image_tokens': 294, 'total_image_tokens': 296, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 12553, 24355, 54305]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Medium Orchid intersect Forest Green?
Choices:
(A) yes
(B) no"
801,MathVista_MINI,96,1,102,198,"[{'original_size': (272, 280), 'target_size': (280, 280), 'patches_h': 10, 'patches_w': 10, 'total_patches': 100, 'image_tokens': 100, 'total_image_tokens': 102, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: A gymnast jotted down the number of cartwheels she did each day. What is the mode of the numbers?'"
802,MathVista_MINI,97,1,65,162,"[{'original_size': (243, 194), 'target_size': (252, 196), 'patches_h': 7, 'patches_w': 9, 'total_patches': 63, 'image_tokens': 63, 'total_image_tokens': 65, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Karen bought 4 pounds of silk scraps and 4 pounds of canvas scraps. How much did she spend? (Unit: $)"
803,MathVista_MINI,84,1,258,342,"[{'original_size': (448, 448), 'target_size': (448, 448), 'patches_h': 16, 'patches_w': 16, 'total_patches': 256, 'image_tokens': 256, 'total_image_tokens': 258, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the value of the smallest individual bar in the whole chart?"
804,MathVista_MINI,125,1,344,469,"[{'original_size': (493, 524), 'target_size': (504, 532), 'patches_h': 19, 'patches_w': 18, 'total_patches': 342, 'image_tokens': 342, 'total_image_tokens': 344, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 758, 57960, 347]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: In $\odot B$, $CE=13.5$. Find $BD$. Round to the nearest hundredth.
Choices:
(A) 3.71
(B) 4.29
(C) 4.53
(D) 6.75"
805,MathVista_MINI,85,1,370,455,"[{'original_size': (640, 434), 'target_size': (644, 448), 'patches_h': 16, 'patches_w': 23, 'total_patches': 368, 'image_tokens': 368, 'total_image_tokens': 370, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 279, 1513]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the donut more than half eaten?
Choices:
(A) Yes
(B) No"
806,MathVista_MINI,140,1,22,162,"[{'original_size': (127, 107), 'target_size': (140, 112), 'patches_h': 4, 'patches_w': 5, 'total_patches': 20, 'image_tokens': 20, 'total_image_tokens': 22, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1634, 6839, 304]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, AB is the diameter of ⊙O, and point C is on ⊙O. If ∠A = 40.0, then the degree of ∠B is ()
Choices:
(A) 80°
(B) 60°
(C) 50°
(D) 40°"
807,MathVista_MINI,107,1,200,307,"[{'original_size': (508, 300), 'target_size': (504, 308), 'patches_h': 11, 'patches_w': 18, 'total_patches': 198, 'image_tokens': 198, 'total_image_tokens': 200, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 15920, 315, 279]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which of the following leaf shapes would have the least amount of wind resistance and water loss?
Choices:
(A) Truncate
(B) Acuminate
(C) Rounded
(D) Sagittate"
808,MathVista_MINI,88,1,101,189,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all large purple spheres. Subtract all small gray things. How many objects are left?"
809,MathVista_MINI,202,1,74,276,"[{'original_size': (233, 241), 'target_size': (224, 252), 'patches_h': 9, 'patches_w': 8, 'total_patches': 72, 'image_tokens': 72, 'total_image_tokens': 74, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 758, 264, 1874]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: In a group of horses, some individuals have a black coat and others have a reddish-brown coat. In this group, the gene for the coat color trait has two alleles. The allele for a black coat (L) is dominant over the allele for a reddish-brown coat (l).
This Punnett square shows a cross between two horses. What is the expected ratio of offspring with a reddish-brown coat to offspring with a black coat? Choose the most likely ratio.
Choices:
(A) 1:3
(B) 4:0
(C) 3:1
(D) 0:4
(E) 2:2"
810,MathVista_MINI,89,1,101,190,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all yellow metallic balls. Subtract all small yellow shiny things. How many objects are left?"
811,MathVista_MINI,108,1,47,155,"[{'original_size': (247, 136), 'target_size': (252, 140), 'patches_h': 5, 'patches_w': 9, 'total_patches': 45, 'image_tokens': 45, 'total_image_tokens': 47, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: A machine at the candy factory dispensed different numbers of lemon-flavored candies into various bags. What is the smallest number of lemon-flavored candies? (Unit: lemon-flavored candies)"
812,MathVista_MINI,85,1,1234,1319,"[{'original_size': (840, 1286), 'target_size': (784, 1232), 'patches_h': 44, 'patches_w': 28, 'total_patches': 1232, 'image_tokens': 1232, 'total_image_tokens': 1234, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 12553, 279, 17545]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does the gray bar always have smaller value?
Choices:
(A) Yes
(B) No"
813,MathVista_MINI,80,1,1242,1322,"[{'original_size': (1768, 2264), 'target_size': (868, 1120), 'patches_h': 40, 'patches_w': 31, 'total_patches': 1240, 'image_tokens': 1240, 'total_image_tokens': 1242, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the highest value on the X axis?"
814,MathVista_MINI,84,1,258,342,"[{'original_size': (448, 448), 'target_size': (448, 448), 'patches_h': 16, 'patches_w': 16, 'total_patches': 256, 'image_tokens': 256, 'total_image_tokens': 258, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the value of the largest individual bar in the whole chart?"
815,MathVista_MINI,104,1,132,236,"[{'original_size': (367, 279), 'target_size': (364, 280), 'patches_h': 10, 'patches_w': 13, 'total_patches': 130, 'image_tokens': 130, 'total_image_tokens': 132, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 7379, 400, 76]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Find $m \angle N C L$
Choices:
(A) 60
(B) 120
(C) 240
(D) 360"
816,MathVista_MINI,105,1,142,247,"[{'original_size': (379, 272), 'target_size': (392, 280), 'patches_h': 10, 'patches_w': 14, 'total_patches': 140, 'image_tokens': 140, 'total_image_tokens': 142, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 7379, 856, 13]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Find x. Round to the nearest tenth, if necessary.
Choices:
(A) 3
(B) 9
(C) 12.25
(D) 24"
817,MathVista_MINI,145,1,20,165,"[{'original_size': (171, 94), 'target_size': (168, 84), 'patches_h': 3, 'patches_w': 6, 'total_patches': 18, 'image_tokens': 18, 'total_image_tokens': 20, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1634, 6839, 304]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the straight line a ∥ b, the point B is on the straight line b, and AB ⊥ BC, ∠2 = 65.0, then the degree of ∠1 is ()
Choices:
(A) 65°
(B) 25°
(C) 35°
(D) 45°"
818,MathVista_MINI,104,1,178,282,"[{'original_size': (310, 434), 'target_size': (308, 448), 'patches_h': 16, 'patches_w': 11, 'total_patches': 176, 'image_tokens': 176, 'total_image_tokens': 178, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 264, 19057, 16574, 1372, 448, 1378, 12122, 7482, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 13, 17, 18, 11, 220, 16, 13]","Hint: Please answer the question requiring a floating-point number with two decimal places and provide the final value, e.g., 1.23, 1.34, 1.45, at the end.
Question: What's the ratio of least value of light brown graph and leftmost value of dark brown graph?"
819,MathVista_MINI,102,1,212,314,"[{'original_size': (428, 400), 'target_size': (420, 392), 'patches_h': 14, 'patches_w': 15, 'total_patches': 210, 'image_tokens': 210, 'total_image_tokens': 212, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 7379, 279, 897]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Find the value of $t$ in the parallelogram.
Choices:
(A) 6
(B) 7
(C) 8
(D) 13"
820,MathVista_MINI,123,1,50,173,"[{'original_size': (238, 160), 'target_size': (224, 168), 'patches_h': 6, 'patches_w': 8, 'total_patches': 48, 'image_tokens': 48, 'total_image_tokens': 50, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 400, 64, 28]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: $a=14, b=48,$ and $c=50$ find $cosA$
Choices:
(A) 0.14
(B) 0.48
(C) 0.50
(D) 0.96"
